SECCODE,TIME,OPEN,CLOSE,LOW,HIGH,VOLUME,CHANGE
SBERP,181809,54.15,54.14,54.14,54.15,5000,-0.018
SBERP,181832,54.14,54.14,54.14,54.14,5000,0
SBERP,181838,54.14,54.14,54.14,54.14,100,0
SBERP,181839,54.14,54.14,54.14,54.14,4900,0
SBERP,181840,54.15,54.15,54.15,54.15,20000,0
SBERP,181846,54.12,54.12,54.12,54.12,100,0
SBERP,181847,54.12,54.12,54.12,54.12,100,0
SBERP,181902,54.16,54.17,54.16,54.17,9000,0.018
SBERP,181906,54.12,54.12,54.12,54.12,100,0
SBERP,182049,54.14,54.14,54.14,54.14,1000,0
SBERP,182134,54.12,54.11,54.11,54.12,8500,-0.018
SBERP,182152,54.15,54.16,54.15,54.16,13000,0.018
SBERP,182155,54.12,54.12,54.12,54.12,500,0
SBERP,182205,54.12,54.11,54.11,54.12,900,-0.018
SBERP,182241,54.15,54.15,54.15,54.15,100,0
SBERP,182247,54.15,54.15,54.15,54.15,1100,0
SBERP,182248,54.16,54.16,54.16,54.16,100,0
SBERP,182249,54.16,54.16,54.16,54.16,800,0
SBERP,182254,54.16,54.16,54.16,54.16,4800,0
SBERP,182312,54.16,54.16,54.16,54.16,500,0
SBERP,182331,54.14,54.14,54.14,54.14,200,0
SBERP,182333,54.15,54.15,54.15,54.15,9800,0
SBERP,182349,54.16,54.16,54.16,54.16,1500,0
SBERP,182357,54.14,54.14,54.14,54.14,100,0
SBERP,182406,54.12,54.14,54.12,54.14,3400,0.037
SBERP,182413,54.14,54.14,54.14,54.14,100,0
SBERP,182418,54.13,54.13,54.13,54.13,400,0
SBERP,182436,54.16,54.16,54.16,54.16,4000,0
SBERP,182514,54.16,54.16,54.16,54.16,1000,0
SBERP,182516,54.16,54.16,54.16,54.16,6100,0
SBERP,182517,54.16,54.16,54.16,54.16,500,0
SBERP,182518,54.16,54.16,54.16,54.16,200,0
SBERP,182527,54.16,54.16,54.16,54.16,500,0
SBERP,182548,54.16,54.16,54.16,54.16,300,0
SBERP,182557,54.14,54.14,54.14,54.14,700,0
SBERP,182608,54.16,54.16,54.16,54.16,10900,0
SBERP,182612,54.16,54.16,54.16,54.16,100,0
SBERP,182616,54.15,54.15,54.15,54.15,1500,0
SBERP,182617,54.13,54.13,54.13,54.13,400,0
SBERP,182620,54.16,54.16,54.16,54.16,2000,0
SBERP,182633,54.13,54.13,54.13,54.13,5500,0
SBERP,182658,54.16,54.16,54.16,54.16,1200,0
SBERP,182703,54.16,54.16,54.16,54.16,2300,0
SBERP,182704,54.16,54.16,54.16,54.16,800,0
SBERP,182756,54.15,54.15,54.15,54.15,1000,0
SBERP,182811,54.12,54.11,54.11,54.12,15100,-0.018
SBERP,182823,54.1,54.1,54.1,54.1,8000,0
SBERP,182828,54.1,54.1,54.1,54.1,200,0
SBERP,182844,54.08,54.08,54.08,54.08,4800,0
SBERP,182855,54.08,54.08,54.08,54.08,1900,0
SBERP,182856,54.06,54.05,54.05,54.06,9000,-0.018
SBERP,182859,54.08,54.08,54.08,54.08,300,0
SBERP,182932,54.08,54.08,54.08,54.08,200,0
SBERP,182946,54.07,54.07,54.07,54.07,100,0
SBERP,183003,54.06,54.06,54.06,54.06,300,0
SBERP,183005,54.05,54.05,54.05,54.05,300,0
SBERP,183008,54.05,54.05,54.05,54.05,100,0
SBERP,183013,54.05,54.05,54.05,54.05,500,0
SBERP,183014,54.05,54.05,54.05,54.05,100,0
SBERP,183015,54.07,54.07,54.07,54.07,1000,0
SBERP,183017,54.04,54.04,54.04,54.04,500,0
SBERP,183025,54.06,54.06,54.06,54.06,500,0
SBERP,183028,54.06,54.06,54.06,54.06,100,0
SBERP,183035,54.07,54.07,54.07,54.07,200,0
SBERP,183039,54.04,54.04,54.04,54.04,1200,0
SBERP,183056,54.04,54.05,54.04,54.05,17400,0.019
SBERP,183104,54.07,54.07,54.07,54.07,1900,0
SBERP,183106,54.07,54.07,54.07,54.07,300,0
SBERP,183107,54.04,54.04,54.04,54.04,100,0
SBERP,183113,54.03,54.07,54.03,54.07,16700,0.074
SBERP,183117,54.05,54.03,54.03,54.05,300,-0.037
SBERP,183126,54.03,54.03,54.03,54.03,9100,0
SBERP,183138,54.07,54.07,54.07,54.07,200,0
SBERP,183203,54.07,54.07,54.07,54.07,12900,0
SBERP,183204,54.07,54.07,54.07,54.07,100,0
SBERP,183210,54.07,54.07,54.07,54.07,200,0
SBERP,183215,54.07,54.07,54.07,54.07,200,0
SBERP,183217,54.07,54.07,54.07,54.07,100,0
SBERP,183222,54.07,54.07,54.07,54.07,2700,0
SBERP,183225,54.07,54.1,54.07,54.1,46400,0.055
SBERP,183242,54.1,54.1,54.1,54.1,300,0
SBERP,183314,54.1,54.1,54.1,54.1,200,0
SBERP,183316,54.06,54.06,54.06,54.06,200,0
SBERP,183342,54.1,54.1,54.1,54.1,100,0
SBERP,183345,54.1,54.1,54.1,54.1,300,0
SBERP,183417,54.08,54.08,54.08,54.08,200,0
SBERP,183419,54.06,54.06,54.06,54.06,1000,0
SBERP,183426,54.04,54.04,54.04,54.04,800,0
SBERP,183436,54.04,54.04,54.04,54.04,500,0
SBERP,183437,54.04,54.04,54.04,54.04,1600,0
SBERP,183441,54.04,54.04,54.04,54.04,1000,0
SBERP,183443,54.04,54.02,54.02,54.04,8700,-0.037
SBERP,183447,54.02,54.02,54.02,54.02,300,0
SBERP,183448,54.03,54.02,54.02,54.04,1300,-0.019
SBERP,183449,54.04,54.04,54.04,54.04,300,0
SBERP,183452,54.04,54.04,54.04,54.05,10300,0
SBERP,183453,54.04,54.05,54.04,54.05,1000,0.019
SBERP,183454,54.04,54.04,54.04,54.04,200,0
SBERP,183500,54.04,54.04,54.04,54.04,200,0
SBERP,183502,54.04,54.04,54.04,54.04,200,0
SBERP,183503,54.04,54.04,54.04,54.04,2700,0
SBERP,183504,54.04,54.04,54.04,54.04,6400,0
SBERP,183505,54.02,54.02,54.02,54.02,200,0
SBERP,183506,54.02,54.02,54.02,54.02,100,0
SBERP,183507,54.02,54.02,54.02,54.02,200,0
SBERP,183509,54.02,54.02,54.02,54.02,200,0
SBERP,183510,54.02,54.02,54.02,54.02,200,0
SBERP,183511,54.02,54.02,54.02,54.02,1000,0
SBERP,183512,54.02,54.02,54.02,54.02,1100,0
SBERP,183513,54.02,54.02,54.02,54.02,1000,0
SBERP,183521,54.04,54.04,54.04,54.04,200,0
SBERP,183528,54.02,54.01,54.01,54.02,2400,-0.019
SBERP,183531,54.01,54.01,54.01,54.01,2200,0
SBERP,183532,54.01,54,54,54.01,2800,-0.019
SBERP,183533,54,54,54,54.01,16100,0
SBERP,183534,54,54,54,54,3200,0
SBERP,183535,54,54,54,54,63200,0
SBERP,183536,54,54,54,54,26800,0
SBERP,183537,54,54,54,54,7500,0
SBERP,183538,54,54,54,54,13900,0
SBERP,183539,54,54,54,54,5600,0
SBERP,183540,54,53.99,53.99,54,4200,-0.019
SBERP,183541,53.99,53.99,53.99,53.99,500,0
SBERP,183543,53.99,53.99,53.99,53.99,100,0
SBERP,183545,53.99,53.99,53.99,53.99,200,0
SBERP,183546,53.99,53.99,53.99,53.99,400,0
SBERP,183547,53.99,53.98,53.98,53.99,8000,-0.019
SBERP,183548,53.98,53.97,53.97,53.98,1600,-0.019
SBERP,183551,53.98,53.99,53.98,53.99,2500,0.019
SBERP,183552,53.98,53.97,53.97,53.98,800,-0.019
SBERP,183553,53.98,53.98,53.98,53.98,300,0
SBERP,183554,53.98,53.98,53.98,53.98,1100,0
SBERP,183555,53.98,53.98,53.98,53.98,200,0
SBERP,183558,53.98,53.98,53.98,53.98,2600,0
SBERP,183559,53.98,53.98,53.98,53.98,1100,0
SBERP,183608,53.97,53.95,53.95,53.97,6900,-0.037
SBERP,183609,53.95,53.93,53.93,53.95,4000,-0.037
SBERP,183610,53.93,53.92,53.92,53.93,3700,-0.019
SBERP,183612,53.94,53.94,53.94,53.94,5000,0
SBERP,183615,53.94,53.94,53.94,53.94,500,0
SBERP,183616,53.93,53.93,53.93,53.93,200,0
SBERP,183620,53.93,53.91,53.91,53.93,900,-0.037
SBERP,183621,53.92,53.92,53.92,53.92,2600,0
SBERP,183622,53.92,53.92,53.92,53.92,2500,0
SBERP,183625,53.92,53.92,53.92,53.92,5600,0
SBERP,183626,53.91,53.91,53.91,53.91,100,0
SBERP,183628,53.91,53.91,53.91,53.91,100,0
SBERP,183634,53.91,53.91,53.91,53.91,100,0
SBERP,183635,53.92,53.92,53.92,53.92,200,0
SBERP,183640,53.92,53.92,53.92,53.92,1000,0
SBERP,183643,53.93,53.93,53.93,53.93,200,0
SBERP,183646,53.94,53.95,53.94,53.95,4900,0.019
SBERP,183647,53.96,53.97,53.96,53.97,8400,0.019
SBERP,183648,53.96,53.96,53.96,53.96,100,0
SBERP,183656,53.96,53.98,53.96,53.98,1600,0.037
SBERP,183658,53.94,53.94,53.94,53.94,100,0
SBERP,183700,53.94,53.94,53.94,53.94,300,0
SBERP,183703,53.93,53.93,53.93,53.93,1500,0
SBERP,183704,53.93,53.93,53.93,53.93,1000,0
SBERP,183705,53.93,53.93,53.93,53.93,600,0
SBERP,183706,53.93,53.92,53.92,53.93,2300,-0.019
SBERP,183709,53.91,53.91,53.91,53.91,200,0
SBERP,183716,53.91,53.91,53.91,53.91,3300,0
SBERP,183718,53.91,53.91,53.91,53.91,100,0
SBERP,183728,53.94,53.94,53.94,53.94,200,0
SBERP,183734,53.92,53.92,53.92,53.92,100,0
SBERP,183736,53.92,53.92,53.92,53.92,900,0
SBERP,183738,53.91,53.91,53.91,53.91,6700,0
SBERP,183739,53.92,53.94,53.92,53.94,500,0.037
SBERP,183742,53.91,53.91,53.91,53.91,100,0
SBERP,183745,53.92,53.92,53.92,53.92,100,0
SBERP,183750,53.92,53.92,53.92,53.92,100,0
SBERP,183753,53.9,53.9,53.9,53.9,100,0
SBERP,183759,53.93,53.93,53.93,53.93,100,0
SBERP,183802,53.92,53.92,53.92,53.92,500,0
SBERP,183804,53.91,53.91,53.91,53.91,3100,0
SBERP,183806,53.92,53.92,53.92,53.92,200,0
SBERP,183809,53.94,53.96,53.94,53.96,4000,0.037
SBERP,183811,53.93,53.94,53.93,53.94,1300,0.019
SBERP,183818,53.92,53.92,53.92,53.92,1200,0
SBERP,183827,53.92,53.92,53.92,53.92,1200,0
SBERP,183917,53.95,53.95,53.95,53.95,2000,0
SBERP,183919,53.94,53.92,53.92,53.94,10000,-0.037
SBERP,183920,53.96,53.96,53.96,53.96,1100,0
SBERP,183921,53.98,53.99,53.98,53.99,700,0.019
SBERP,183923,53.97,53.97,53.97,53.97,6300,0
SBERP,183935,53.97,53.97,53.97,53.97,1100,0
SBERP,183937,53.98,54,53.98,54,3000,0.037
SBERP,183940,53.98,53.98,53.98,53.98,100,0
SBERP,183946,53.97,54,53.97,54,3500,0.056
ROSN,100000,267,267.2,267,267.2,320,0.075
ROSN,100001,267.2,267.5,266.9,267.5,2230,0.112
ROSN,100002,267.1,267.7,267.05,267.7,1180,0.225
ROSN,100003,267.05,267.5,267.05,267.7,2280,0.169
ROSN,100005,267.05,267.1,267.05,267.7,980,0.019
ROSN,100006,267.35,267.35,267.35,267.35,50,0
ROSN,100007,267.35,267.6,267.2,267.65,1300,0.094
ROSN,100008,267.6,267.7,267.6,267.75,1740,0.037
ROSN,100009,267.7,267.7,267.7,267.7,300,0
ROSN,100011,267.7,267.65,267.65,267.7,800,-0.019
ROSN,100013,267.65,267.75,267.65,267.75,1200,0.037
ROSN,100014,267.7,267.75,267.7,267.75,580,0.019
ROSN,100015,267.75,267.75,267.75,267.75,100,0
ROSN,100016,267.7,267.3,267.3,267.75,730,-0.149
ROSN,100018,267.75,267.75,267.75,267.75,250,0
ROSN,100021,267.75,267.35,267.35,267.75,190,-0.149
ROSN,100022,267.75,267.9,267.75,268,6070,0.056
ROSN,100023,268,267.85,267.85,268,1340,-0.056
ROSN,100024,267.75,267.65,267.65,267.75,1300,-0.037
ROSN,100025,267.65,267.65,267.65,267.65,100,0
ROSN,100028,267.35,267.3,267.3,267.35,330,-0.019
ROSN,100032,267.75,267.8,267.75,267.8,300,0.019
ROSN,100033,267.8,267.8,267.8,267.8,850,0
ROSN,100034,267.5,267.25,267.25,267.5,200,-0.093
ROSN,100036,267.55,267.55,267.55,267.55,10,0
ROSN,100037,267.25,267.2,267.2,267.25,1000,-0.019
ROSN,100038,267.25,266.85,266.85,267.25,5000,-0.15
ROSN,100039,267.65,267.15,267.15,267.65,930,-0.187
ROSN,100040,267.25,267.25,267.25,267.25,120,0
ROSN,100041,267.35,267.35,267.35,267.35,50,0
ROSN,100042,266.85,266.85,266.85,266.85,850,0
ROSN,100046,267.35,267.35,267.35,267.35,200,0
ROSN,100048,267.35,267.35,267.35,267.35,10,0
ROSN,100056,267.25,267.25,267.25,267.25,50,0
ROSN,100057,267.25,267.25,267.25,267.25,700,0
ROSN,100059,267.25,267.25,267.25,267.25,250,0
ROSN,100100,267.1,267.1,267.1,267.1,100,0
ROSN,100102,267.35,267.75,267.15,267.75,2390,0.15
ROSN,100103,267.75,267.8,267.75,267.8,1770,0.019
ROSN,100104,267.75,267.75,267.75,267.75,100,0
ROSN,100105,267.6,267.6,267.6,267.6,400,0
ROSN,100110,267.3,267.3,267.3,267.3,150,0
ROSN,100112,267.5,267.5,267.5,267.5,30,0
ROSN,100113,267.5,267.3,267.3,267.8,4230,-0.075
ROSN,100114,267.4,267.75,267.4,267.75,320,0.131
ROSN,100115,267.8,267.35,267.2,267.8,3250,-0.168
ROSN,100121,267.7,267.75,267.7,267.75,1100,0.019
ROSN,100129,267.7,267.8,267.7,267.8,490,0.037
ROSN,100130,267.6,267.6,267.55,267.6,2140,0
ROSN,100131,267.7,268,267.7,268.05,19280,0.112
ROSN,100132,268.1,268,268,268.25,160,-0.037
ROSN,100134,268.05,268.05,268.05,268.05,20,0
ROSN,100135,268.15,268,268,268.15,1220,-0.056
ROSN,100136,268,268,268,268,200,0
ROSN,100137,268.1,268.1,268.1,268.1,150,0
ROSN,100138,268.25,268.05,268.05,268.3,200,-0.075
ROSN,100139,268.1,268.1,268.1,268.1,50,0
ROSN,100140,268.25,268.25,268.25,268.25,10,0
ROSN,100143,268.1,268,268,268.1,1000,-0.037
ROSN,100146,268.25,268.25,268.25,268.25,240,0
ROSN,100147,268.25,268.25,268.25,268.25,100,0
ROSN,100149,268.25,268.3,268.25,268.3,180,0.019
ROSN,100150,268.3,268.1,268.1,268.4,1550,-0.075
ROSN,100152,268.25,268.35,268.25,268.35,1280,0.037
ROSN,100156,268.35,268.35,268.35,268.35,120,0
ROSN,100158,268.3,268.3,268.3,268.3,40,0
ROSN,100201,268.3,268.05,268.05,268.4,7160,-0.093
ROSN,100202,268.05,268.35,268.05,268.35,320,0.112
ROSN,100205,268.35,268.35,268.35,268.35,730,0
ROSN,100206,268.35,268.35,268.35,268.35,170,0
ROSN,100207,268.35,268.35,268.35,268.35,600,0
ROSN,100208,268.4,268.35,268.35,268.4,420,-0.019
ROSN,100209,268.35,268.35,268.35,268.35,600,0
ROSN,100210,268.35,268.35,268.35,268.35,800,0
ROSN,100211,268.35,268.35,268.35,268.35,200,0
ROSN,100212,268.35,268.35,268.35,268.35,800,0
ROSN,100213,268.35,268.35,268.2,268.35,870,0
ROSN,100215,268.3,268.3,268.3,268.3,20,0
ROSN,100218,268.3,268.3,268.3,268.3,70,0
ROSN,100221,268.1,268.05,268.05,268.1,100,-0.019
ROSN,100222,268.3,268.3,268.3,268.3,60,0
ROSN,100224,268.15,268.15,268.15,268.15,200,0
ROSN,100225,268.3,268.35,268.3,268.45,3350,0.019
ROSN,100226,268.35,268.3,268.3,268.35,800,-0.019
ROSN,100227,268.3,268.45,268.3,268.45,810,0.056
ROSN,100230,268.45,268.2,268.2,268.45,510,-0.093
ROSN,100231,268.2,268.3,268.2,268.3,210,0.037
ROSN,100236,268.15,268,268,268.15,8000,-0.056
ROSN,100240,268,268,268,268,100,0
ROSN,100244,268.3,268.3,268.3,268.3,20,0
ROSN,100246,268.05,268,268,268.05,1000,-0.019
ROSN,100248,268,268,268,268,10,0
ROSN,100249,268,268,268,268,10,0
ROSN,100252,268.25,268,268,268.25,530,-0.093
ROSN,100254,268,268,268,268,100,0
ROSN,100256,268,268.25,268,268.25,200,0.093
ROSN,100258,268.25,268.25,268.25,268.25,20,0
ROSN,100300,268.05,268,268,268.05,250,-0.019
ROSN,100302,268,268,268,268,20,0
ROSN,100304,268.05,268,268,268.05,100,-0.019
ROSN,100307,268,268.05,268,268.05,480,0.019
ROSN,100312,268.05,268.05,268.05,268.05,240,0
ROSN,100315,268.05,268.05,268.05,268.05,960,0
ROSN,100316,268.05,268.05,268.05,268.05,10,0
ROSN,100318,268.05,268.05,268.05,268.05,200,0
ROSN,100319,268.2,268.2,268.2,268.2,400,0
ROSN,100323,268.05,268.05,268.05,268.05,10,0
ROSN,100328,268.05,268.05,268.05,268.05,10,0
ROSN,100331,268.05,268.05,268.05,268.05,100,0
ROSN,100334,268.05,268.05,268.05,268.05,100,0
ROSN,100347,268.1,268.2,268.1,268.2,250,0.037
ROSN,100348,268.1,268.1,268.1,268.1,10,0
ROSN,100351,268.1,268.1,268.1,268.1,110,0
ROSN,100352,268.1,268.1,268.1,268.1,1200,0
ROSN,100353,268.1,268.05,268.05,268.1,700,-0.019
ROSN,100354,268.05,268.05,268.05,268.05,4710,0
ROSN,100355,268,268,268,268,600,0
ROSN,100356,268,268,268,268,200,0
ROSN,100357,268,268,268,268,110,0
ROSN,100358,268,268,268,268,2640,0
ROSN,100359,268,268,268,268,150,0
ROSN,100400,268,268,268,268,5560,0
ROSN,100401,268,268.05,268,268.05,160,0.019
ROSN,100402,268,268,268,268.1,1480,0
ROSN,100403,268.15,268.15,268.15,268.15,200,0
ROSN,100404,268,268,268,268,10,0
ROSN,100405,268.1,268.2,268.1,268.2,7200,0.037
ROSN,100406,268.05,268.05,268.05,268.05,100,0
ROSN,100407,268.05,268.05,268.05,268.05,100,0
ROSN,100409,268.05,268.05,268.05,268.05,100,0
ROSN,100410,268.05,268,268,268.05,100,-0.019
ROSN,100411,268,268,268,268,520,0
ROSN,100412,268.05,268.05,268.05,268.05,50,0
ROSN,100422,268,268,268,268,490,0
ROSN,100423,268,268,268,268,60,0
ROSN,100426,268.05,268,268,268.05,110,-0.019
ROSN,100430,268.1,268.3,268.1,268.3,820,0.075
ROSN,100431,268.3,268.3,268.15,268.3,1000,0
ROSN,100432,268.15,268.25,268.15,268.25,110,0.037
ROSN,100433,268.25,268.25,268.25,268.25,440,0
ROSN,100434,268.2,268.2,268.2,268.2,100,0
ROSN,100435,268.1,268.1,268.1,268.1,100,0
ROSN,100439,268.1,268.1,268.1,268.1,610,0
ROSN,100440,268.1,268.1,268.1,268.1,100,0
ROSN,100441,268.1,268.1,268.1,268.1,100,0
ROSN,100446,268.1,268.1,268.1,268.1,100,0
ROSN,100447,268.1,268,268,268.1,610,-0.037
ROSN,100448,268,268,268,268,200,0
ROSN,100450,268.15,268.2,268.15,268.2,430,0.019
ROSN,100453,268.05,268.05,268.05,268.05,20,0
ROSN,100454,268.1,268.25,268.1,268.25,500,0.056
ROSN,100455,268.25,268.25,268.25,268.25,300,0
ROSN,100457,268.15,268.05,268.05,268.15,120,-0.037
ROSN,100458,268.05,268.05,268.05,268.05,10,0
ROSN,100500,268.05,268,268,268.05,1470,-0.019
ROSN,100504,268.05,268.25,268.05,268.25,3790,0.075
ROSN,100505,268.15,268.25,268.15,268.25,100,0.037
ROSN,100506,268,268,268,268,5030,0
ROSN,100510,268.15,268.3,268.15,268.3,6940,0.056
ROSN,100513,268.05,268.05,268.05,268.05,100,0
ROSN,100517,268.25,268.25,268.25,268.25,460,0
ROSN,100524,268.05,268.05,268.05,268.05,300,0
ROSN,100530,268.05,268.05,268.05,268.05,50,0
ROSN,100538,268.2,268.2,268.2,268.2,30,0
ROSN,100541,268.05,268,268,268.05,300,-0.019
ROSN,100550,268.2,268.2,268.2,268.2,30,0
ROSN,100551,268.2,268.2,268.2,268.25,4820,0
ROSN,100552,268.2,268.2,268.2,268.2,1160,0
ROSN,100553,268.1,268.15,268.1,268.15,310,0.019
ROSN,100556,268.2,268.2,268.2,268.2,670,0
ROSN,100558,268.25,268.25,268.25,268.25,50,0
ROSN,100559,268.2,268.2,268.2,268.2,80,0
ROSN,100600,268.2,268.3,268.2,268.3,10000,0.037
ROSN,100606,268.05,268.05,268.05,268.05,20,0
ROSN,100609,268.3,268.3,268.3,268.3,20,0
ROSN,100610,268.1,268.1,268.1,268.1,100,0
ROSN,100620,268.25,268.35,268.25,268.35,3800,0.037
ROSN,100621,268.15,268.15,268.15,268.15,60,0
ROSN,100622,268.25,268.25,268.25,268.25,50,0
ROSN,100632,268.25,268.45,268.25,268.5,49240,0.075
ROSN,100633,268.5,268.5,268.45,268.5,2390,0
ROSN,100634,268.45,268.45,268.45,268.5,1600,0
ROSN,100635,268.5,268.45,268.45,268.5,12250,-0.019
ROSN,100636,268.5,268.5,268.45,268.5,13640,0
ROSN,100637,268.55,268.5,268.5,268.55,1140,-0.019
ROSN,100638,268.55,268.7,268.55,268.7,450,0.056
ROSN,100639,268.55,268.7,268.55,268.7,150,0.056
ROSN,100640,268.65,268.5,268.5,268.7,280,-0.056
ROSN,100641,268.7,268.7,268.7,268.7,100,0
ROSN,100643,268.65,268.7,268.65,268.7,500,0.019
ROSN,100645,268.55,268.65,268.55,268.65,60,0.037
ROSN,100647,268.65,268.55,268.55,268.65,20,-0.037
ROSN,100655,268.6,268.6,268.6,268.8,2090,0
ROSN,100657,268.75,268.8,268.75,268.8,400,0.019
ROSN,100658,268.7,268.7,268.7,268.95,2440,0
ROSN,100659,268.7,268.7,268.7,268.7,50,0
ROSN,100700,268.85,268.7,268.7,268.85,170,-0.056
ROSN,100702,268.85,268.75,268.75,268.9,280,-0.037
ROSN,100703,268.95,268.75,268.75,269,590,-0.074
ROSN,100704,268.8,268.95,268.7,268.95,3050,0.056
ROSN,100706,268.9,269,268.9,269,1730,0.037
ROSN,100708,268.95,268.95,268.95,268.95,30,0
ROSN,100709,268.95,269,268.95,269,5200,0.019
ROSN,100710,269,269,269,269,130,0
ROSN,100712,268.75,268.75,268.75,268.75,10,0
ROSN,100717,268.95,268.95,268.95,268.95,10,0
ROSN,100721,268.95,268.8,268.8,269,1080,-0.056
ROSN,100723,268.95,269,268.95,269,60,0.019
ROSN,100729,268.8,268.8,268.8,268.8,20,0
ROSN,100731,268.95,268.95,268.95,268.95,70,0
ROSN,100732,268.95,268.95,268.95,268.95,40,0
ROSN,100733,269,269,269,269,150,0
ROSN,100734,269,269,269,269,700,0
ROSN,100735,268.8,268.8,268.8,268.8,200,0
ROSN,100736,269,269,269,269,5070,0
ROSN,100739,268.95,269,268.95,269,1750,0.019
ROSN,100743,268.95,268.95,268.95,268.95,20,0
ROSN,100746,268.8,268.8,268.8,268.8,110,0
ROSN,100747,268.7,268.65,268.65,268.7,100,-0.019
ROSN,100748,268.6,268.6,268.6,268.6,100,0
ROSN,100749,268.8,268.75,268.5,268.8,1590,-0.019
ROSN,100750,268.55,268.55,268.55,268.55,300,0
ROSN,100751,268.55,268.8,268.55,268.8,3520,0.093
ROSN,100752,268.8,268.85,268.8,268.85,1380,0.019
ROSN,100753,268.95,269,268.95,269,2500,0.019
ROSN,100754,269,269,269,269,200,0
ROSN,100755,269,269.1,269,269.15,2770,0.037
ROSN,100756,269.1,269.1,269.1,269.1,10,0
ROSN,100758,269.1,269.25,269,269.25,2820,0.056
ROSN,100759,269.25,269.25,269.25,269.25,10,0
ROSN,100802,269.15,269.1,269.1,269.15,470,-0.019
ROSN,100803,269.1,269.15,269.1,269.15,270,0.019
ROSN,100805,269,269,269,269,20,0
ROSN,100808,269,269,269,269,80,0
ROSN,100809,269,269,269,269,20,0
ROSN,100813,269.05,269.2,269.05,269.2,1000,0.056
ROSN,100814,269.1,269.15,269.1,269.15,40,0.019
ROSN,100815,269.05,269,269,269.05,500,-0.019
ROSN,100816,269.2,269.2,269.2,269.2,1060,0
ROSN,100819,269,269.25,269,269.25,600,0.093
ROSN,100821,269.25,269.35,269.25,269.45,5030,0.037
ROSN,100822,269.4,269.45,269.4,269.45,260,0.019
ROSN,100823,269.45,269.45,269.45,269.45,10,0
ROSN,100824,269.45,269.45,269.45,269.45,100,0
ROSN,100827,269.4,269.4,269.4,269.4,100,0
ROSN,100829,269.4,269.55,269.4,269.55,17680,0.056
ROSN,100830,269.55,269.55,269.55,269.55,50,0
ROSN,100836,269.35,269.45,269.35,269.45,1000,0.037
ROSN,100837,269.1,269.45,269.1,269.45,170,0.13
ROSN,100839,269.4,269.45,269.4,269.45,550,0.019
ROSN,100840,269.45,269.45,269.45,269.45,40,0
ROSN,100842,269.15,269.15,269.15,269.15,670,0
ROSN,100844,269.4,269.4,269.4,269.4,500,0
ROSN,100846,269.4,269.4,269.4,269.4,250,0
ROSN,100849,269.2,269.4,269.2,269.4,110,0.074
ROSN,100850,269.2,269.2,269.2,269.2,120,0
ROSN,100852,269.25,269.4,269.25,269.4,680,0.056
ROSN,100853,269.4,269.4,269.4,269.4,20,0
ROSN,100855,269.15,269.15,269.15,269.15,1130,0
ROSN,100856,269.15,269.15,269.15,269.15,100,0
ROSN,100859,269.15,269.15,269.15,269.15,90,0
ROSN,100900,269.2,269.15,269.15,269.2,9020,-0.019
ROSN,100903,269.3,269.3,269.3,269.3,30,0
ROSN,100905,269.3,269.45,269.25,269.45,1760,0.056
ROSN,100906,269.2,269.2,269.2,269.2,10,0
ROSN,100907,269.4,269.45,269.4,269.45,3500,0.019
ROSN,100910,269.25,269.25,269.25,269.25,100,0
ROSN,100914,269.3,269.2,269.2,269.3,320,-0.037
ROSN,100915,269.2,269.2,269.2,269.2,200,0
ROSN,100916,269.2,269.4,269.15,269.4,200,0.074
ROSN,100920,269.35,269.4,269.35,269.4,210,0.019
ROSN,100921,269.25,269.4,269.25,269.4,160,0.056
ROSN,100923,269.35,269.4,269.35,269.4,220,0.019
ROSN,100926,269.25,269.15,269.15,269.25,500,-0.037
ROSN,100928,269.3,269.35,269.3,269.35,200,0.019
ROSN,100929,269.15,269.15,269.15,269.15,10,0
ROSN,100931,269.35,269.35,269.35,269.35,50,0
ROSN,100932,269.35,269.4,269.35,269.4,500,0.019
ROSN,100934,269.35,269.4,269.35,269.4,490,0.019
ROSN,100938,269.25,269.4,269.25,269.4,490,0.056
ROSN,100940,269.4,269.4,269.4,269.4,20,0
ROSN,100941,269.4,269.4,269.4,269.4,50,0
ROSN,100943,269.35,269.35,269.35,269.35,500,0
ROSN,100950,269.2,269.2,269.2,269.2,10,0
ROSN,100956,269.2,269.2,269.2,269.2,10,0
ROSN,101000,269.2,269.2,269.2,269.2,100,0
ROSN,101001,269.35,269.35,269.35,269.35,320,0
ROSN,101002,269.2,269.2,269.2,269.2,40,0
ROSN,101003,269.15,269.25,269.15,269.25,1200,0.037
ROSN,101005,269.15,269.05,269.05,269.15,11230,-0.037
ROSN,101006,269.05,269,269,269.05,340,-0.019
ROSN,101007,269,269,269,269,80,0
ROSN,101009,269,268.6,268.6,269,6040,-0.149
ROSN,101010,268.95,268.8,268.8,268.95,600,-0.056
ROSN,101013,268.55,268.45,268.45,268.55,700,-0.037
ROSN,101014,268.65,268.65,268.65,268.65,150,0
ROSN,101016,268.5,268.6,268.45,268.6,480,0.037
ROSN,101018,268.75,268.9,268.75,268.9,3980,0.056
ROSN,101019,268.75,268.95,268.75,268.95,40,0.074
ROSN,101022,268.6,268.6,268.6,268.6,500,0
ROSN,101024,268.6,268.55,268.55,268.6,350,-0.019
ROSN,101025,268.9,268.9,268.9,268.9,50,0
